participant,task,trial,choice,correct_choice,reward,block,condition,category,object,all_features,feature1,feature2,feature3
88,0,16,j,f,-1.0,0,3,0,Small Black Square,"[0, 1, 1]",0,1,1
88,0,17,j,j,1.0,0,3,1,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,18,j,f,-1.0,0,3,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,19,j,f,-1.0,0,3,0,Big White Square,"[1, 0, 1]",1,0,1
88,0,20,f,f,1.0,0,3,0,Big Black Square,"[1, 1, 1]",1,1,1
88,0,21,j,j,1.0,0,3,1,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,22,j,j,1.0,0,3,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,23,f,j,-1.0,0,3,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,24,f,j,-1.0,0,3,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,25,f,j,-1.0,0,3,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,26,f,f,1.0,0,3,0,Big Black Square,"[1, 1, 1]",1,1,1
88,0,27,f,f,1.0,0,3,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,28,f,j,-1.0,0,3,1,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,29,j,f,-1.0,0,3,0,Small Black Square,"[0, 1, 1]",0,1,1
88,0,30,f,f,1.0,0,3,0,Big White Square,"[1, 0, 1]",1,0,1
88,0,31,j,j,1.0,0,3,1,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,32,j,f,-1.0,0,3,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,33,j,f,-1.0,0,3,0,Small Black Square,"[0, 1, 1]",0,1,1
88,0,34,f,j,-1.0,0,3,1,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,35,f,j,-1.0,0,3,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,36,j,j,1.0,0,3,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,37,f,f,1.0,0,3,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,38,f,j,-1.0,0,3,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,39,f,j,-1.0,0,3,1,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,40,j,f,-1.0,0,3,0,Big White Square,"[1, 0, 1]",1,0,1
88,0,41,f,j,-1.0,0,3,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,42,f,j,-1.0,0,3,1,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,43,j,f,-1.0,0,3,0,Big White Square,"[1, 0, 1]",1,0,1
88,0,44,j,f,-1.0,0,3,0,Big Black Square,"[1, 1, 1]",1,1,1
88,0,45,f,f,1.0,0,3,0,Big Black Square,"[1, 1, 1]",1,1,1
88,0,46,j,j,1.0,0,3,1,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,47,j,f,-1.0,0,3,0,Small Black Square,"[0, 1, 1]",0,1,1
88,0,48,f,j,-1.0,0,3,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,49,f,j,-1.0,0,3,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,50,f,j,-1.0,0,3,1,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,51,f,f,1.0,0,3,0,Big Black Square,"[1, 1, 1]",1,1,1
88,0,52,f,j,-1.0,0,3,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,53,j,f,-1.0,0,3,0,Small Black Square,"[0, 1, 1]",0,1,1
88,0,54,f,j,-1.0,0,3,1,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,55,f,f,1.0,0,3,0,Small Black Square,"[0, 1, 1]",0,1,1
88,0,56,f,j,-1.0,0,3,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,57,f,f,1.0,0,3,0,Big White Square,"[1, 0, 1]",1,0,1
88,0,58,f,f,1.0,0,3,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,59,j,f,-1.0,0,3,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,60,j,j,1.0,0,3,1,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,61,j,j,1.0,0,3,1,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,62,j,f,-1.0,0,3,0,Big Black Square,"[1, 1, 1]",1,1,1
88,0,63,j,f,-1.0,0,3,0,Big White Square,"[1, 0, 1]",1,0,1
88,0,64,j,j,1.0,0,3,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,65,f,j,-1.0,0,3,1,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,66,f,j,-1.0,0,3,1,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,67,f,f,1.0,0,3,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,68,f,f,1.0,0,3,0,Big White Square,"[1, 0, 1]",1,0,1
88,0,69,j,f,-1.0,0,3,0,Big White Square,"[1, 0, 1]",1,0,1
88,0,70,j,j,1.0,0,3,1,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,71,j,f,-1.0,0,3,0,Small Black Square,"[0, 1, 1]",0,1,1
88,0,72,j,f,-1.0,0,3,0,Big Black Square,"[1, 1, 1]",1,1,1
88,0,73,j,f,-1.0,0,3,0,Big Black Square,"[1, 1, 1]",1,1,1
88,0,74,j,f,-1.0,0,3,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,75,f,j,-1.0,0,3,1,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,76,j,f,-1.0,0,3,0,Small Black Square,"[0, 1, 1]",0,1,1
88,0,77,j,j,1.0,0,3,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,78,j,j,1.0,0,3,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,79,j,j,1.0,0,3,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,80,f,f,1.0,0,3,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,81,f,j,-1.0,0,3,1,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,82,j,f,-1.0,0,3,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,83,f,f,1.0,0,3,0,Big Black Square,"[1, 1, 1]",1,1,1
88,0,84,j,j,1.0,0,3,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,85,j,f,-1.0,0,3,0,Small Black Square,"[0, 1, 1]",0,1,1
88,0,86,j,j,1.0,0,3,1,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,87,j,f,-1.0,0,3,0,Big Black Square,"[1, 1, 1]",1,1,1
88,0,88,j,f,-1.0,0,3,0,Big White Square,"[1, 0, 1]",1,0,1
88,0,89,f,f,1.0,0,3,0,Big White Square,"[1, 0, 1]",1,0,1
88,0,90,j,j,1.0,0,3,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,91,j,j,1.0,0,3,1,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,92,f,j,-1.0,0,3,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,93,f,f,1.0,0,3,0,Small Black Square,"[0, 1, 1]",0,1,1
88,0,94,f,j,-1.0,0,3,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,95,f,j,-1.0,0,3,1,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,96,f,f,1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,97,j,f,-1.0,1,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,98,f,j,-1.0,1,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,99,j,j,1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
88,0,100,j,f,-1.0,1,4,0,Small White Square,"[0, 0, 1]",0,0,1
88,0,101,j,j,1.0,1,4,1,Big Black Square,"[1, 1, 1]",1,1,1
88,0,102,f,f,1.0,1,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,103,j,j,1.0,1,4,1,Big White Square,"[1, 0, 1]",1,0,1
88,0,104,f,f,1.0,1,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,105,j,f,-1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,106,j,f,-1.0,1,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,107,f,j,-1.0,1,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,108,f,f,1.0,1,4,0,Small White Square,"[0, 0, 1]",0,0,1
88,0,109,j,j,1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
88,0,110,j,j,1.0,1,4,1,Big Black Square,"[1, 1, 1]",1,1,1
88,0,111,f,j,-1.0,1,4,1,Big White Square,"[1, 0, 1]",1,0,1
88,0,112,f,f,1.0,1,4,0,Small White Square,"[0, 0, 1]",0,0,1
88,0,113,f,j,-1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
88,0,114,f,j,-1.0,1,4,1,Big Black Square,"[1, 1, 1]",1,1,1
88,0,115,j,j,1.0,1,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,116,f,j,-1.0,1,4,1,Big White Square,"[1, 0, 1]",1,0,1
88,0,117,j,f,-1.0,1,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,118,j,f,-1.0,1,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,119,f,f,1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,120,f,f,1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,121,f,j,-1.0,1,4,1,Big White Square,"[1, 0, 1]",1,0,1
88,0,122,j,f,-1.0,1,4,0,Small White Square,"[0, 0, 1]",0,0,1
88,0,123,f,f,1.0,1,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,124,f,f,1.0,1,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,125,j,j,1.0,1,4,1,Big Black Square,"[1, 1, 1]",1,1,1
88,0,126,j,j,1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
88,0,127,f,j,-1.0,1,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,128,f,j,-1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
88,0,129,j,j,1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
88,0,130,j,f,-1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,131,j,f,-1.0,1,4,0,Small White Square,"[0, 0, 1]",0,0,1
88,0,132,j,j,1.0,1,4,1,Big White Square,"[1, 0, 1]",1,0,1
88,0,133,j,j,1.0,1,4,1,Big Black Square,"[1, 1, 1]",1,1,1
88,0,134,f,f,1.0,1,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,135,f,f,1.0,1,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,136,f,f,1.0,1,4,0,Small White Square,"[0, 0, 1]",0,0,1
88,0,137,j,j,1.0,1,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,138,j,f,-1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,139,j,f,-1.0,1,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,140,f,j,-1.0,1,4,1,Big Black Square,"[1, 1, 1]",1,1,1
88,0,141,j,j,1.0,1,4,1,Big White Square,"[1, 0, 1]",1,0,1
88,0,142,j,f,-1.0,1,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,143,f,j,-1.0,1,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,144,f,j,-1.0,1,4,1,Big Black Square,"[1, 1, 1]",1,1,1
88,0,145,f,f,1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,146,f,f,1.0,1,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,147,j,f,-1.0,1,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,148,j,j,1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
88,0,149,j,j,1.0,1,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,150,j,f,-1.0,1,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,151,f,j,-1.0,1,4,1,Big Black Square,"[1, 1, 1]",1,1,1
88,0,152,j,f,-1.0,1,4,0,Small White Square,"[0, 0, 1]",0,0,1
88,0,153,j,j,1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
88,0,154,j,f,-1.0,1,4,0,Small White Square,"[0, 0, 1]",0,0,1
88,0,155,j,j,1.0,1,4,1,Big White Square,"[1, 0, 1]",1,0,1
88,0,156,f,j,-1.0,1,4,1,Big White Square,"[1, 0, 1]",1,0,1
88,0,157,f,f,1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,158,f,f,1.0,1,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,159,j,j,1.0,1,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,160,j,j,1.0,1,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,161,j,j,1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
88,0,162,j,f,-1.0,1,4,0,Small White Square,"[0, 0, 1]",0,0,1
88,0,163,f,j,-1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
88,0,164,f,j,-1.0,1,4,1,Big Black Square,"[1, 1, 1]",1,1,1
88,0,165,f,f,1.0,1,4,0,Small White Square,"[0, 0, 1]",0,0,1
88,0,166,f,f,1.0,1,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,167,f,j,-1.0,1,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,168,f,f,1.0,1,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,169,j,j,1.0,1,4,1,Big Black Square,"[1, 1, 1]",1,1,1
88,0,170,j,j,1.0,1,4,1,Big White Square,"[1, 0, 1]",1,0,1
88,0,171,j,f,-1.0,1,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,172,f,f,1.0,1,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,173,j,f,-1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,174,j,j,1.0,1,4,1,Big White Square,"[1, 0, 1]",1,0,1
88,0,175,j,f,-1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,176,j,j,1.0,1,4,1,Big White Square,"[1, 0, 1]",1,0,1
88,0,177,j,f,-1.0,1,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,178,f,j,-1.0,1,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,179,j,f,-1.0,1,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,180,j,f,-1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,181,j,j,1.0,1,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,182,j,f,-1.0,1,4,0,Small White Square,"[0, 0, 1]",0,0,1
88,0,183,j,j,1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
88,0,184,f,f,1.0,1,4,0,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,185,j,f,-1.0,1,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,186,f,f,1.0,1,4,0,Small White Square,"[0, 0, 1]",0,0,1
88,0,187,f,j,-1.0,1,4,1,Small Black Square,"[0, 1, 1]",0,1,1
88,0,188,j,f,-1.0,1,4,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,189,j,j,1.0,1,4,1,Big White Square,"[1, 0, 1]",1,0,1
88,0,190,j,j,1.0,1,4,1,Big Black Square,"[1, 1, 1]",1,1,1
88,0,191,j,j,1.0,1,4,1,Big Black Square,"[1, 1, 1]",1,1,1
88,0,192,j,j,1.0,2,2,1,Big Black Square,"[1, 1, 1]",1,1,1
88,0,193,j,f,-1.0,2,2,0,Small Black Square,"[0, 1, 1]",0,1,1
88,0,194,j,j,1.0,2,2,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,195,j,f,-1.0,2,2,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,196,j,j,1.0,2,2,1,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,197,j,f,-1.0,2,2,0,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,198,j,f,-1.0,2,2,0,Big White Square,"[1, 0, 1]",1,0,1
88,0,199,j,j,1.0,2,2,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,200,j,j,1.0,2,2,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,201,f,j,-1.0,2,2,1,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,202,f,f,1.0,2,2,0,Small Black Square,"[0, 1, 1]",0,1,1
88,0,203,f,f,1.0,2,2,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,204,f,j,-1.0,2,2,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,205,f,f,1.0,2,2,0,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,206,f,f,1.0,2,2,0,Big White Square,"[1, 0, 1]",1,0,1
88,0,207,j,j,1.0,2,2,1,Big Black Square,"[1, 1, 1]",1,1,1
88,0,208,f,j,-1.0,2,2,1,Big Black Square,"[1, 1, 1]",1,1,1
88,0,209,f,j,-1.0,2,2,1,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,210,f,f,1.0,2,2,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,211,f,f,1.0,2,2,0,Big White Square,"[1, 0, 1]",1,0,1
88,0,212,j,f,-1.0,2,2,0,Small Black Square,"[0, 1, 1]",0,1,1
88,0,213,j,j,1.0,2,2,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,214,j,f,-1.0,2,2,0,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,215,j,j,1.0,2,2,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,216,f,f,1.0,2,2,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,217,f,f,1.0,2,2,0,Small Black Square,"[0, 1, 1]",0,1,1
88,0,218,f,j,-1.0,2,2,1,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,219,f,j,-1.0,2,2,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,220,f,f,1.0,2,2,0,Big White Square,"[1, 0, 1]",1,0,1
88,0,221,j,j,1.0,2,2,1,Big Black Square,"[1, 1, 1]",1,1,1
88,0,222,f,f,1.0,2,2,0,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,223,f,j,-1.0,2,2,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,224,f,j,-1.0,2,2,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,225,f,f,1.0,2,2,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,226,j,j,1.0,2,2,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,227,j,j,1.0,2,2,1,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,228,j,j,1.0,2,2,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,229,j,j,1.0,2,2,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,230,j,j,1.0,2,2,1,Big Black Square,"[1, 1, 1]",1,1,1
88,0,231,f,f,1.0,2,2,0,Big White Square,"[1, 0, 1]",1,0,1
88,0,232,f,f,1.0,2,2,0,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,233,j,f,-1.0,2,2,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,234,j,f,-1.0,2,2,0,Big White Square,"[1, 0, 1]",1,0,1
88,0,235,j,j,1.0,2,2,1,Big Black Square,"[1, 1, 1]",1,1,1
88,0,236,j,f,-1.0,2,2,0,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,237,j,f,-1.0,2,2,0,Small Black Square,"[0, 1, 1]",0,1,1
88,0,238,j,j,1.0,2,2,1,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,239,j,f,-1.0,2,2,0,Small Black Square,"[0, 1, 1]",0,1,1
88,0,240,j,f,-1.0,2,2,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,241,f,f,1.0,2,2,0,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,242,f,f,1.0,2,2,0,Big White Square,"[1, 0, 1]",1,0,1
88,0,243,f,j,-1.0,2,2,1,Big Black Square,"[1, 1, 1]",1,1,1
88,0,244,f,j,-1.0,2,2,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,245,j,f,-1.0,2,2,0,Big White Square,"[1, 0, 1]",1,0,1
88,0,246,j,f,-1.0,2,2,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,247,j,j,1.0,2,2,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,248,j,j,1.0,2,2,1,Big Black Square,"[1, 1, 1]",1,1,1
88,0,249,f,f,1.0,2,2,0,Small Black Square,"[0, 1, 1]",0,1,1
88,0,250,j,j,1.0,2,2,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,251,j,j,1.0,2,2,1,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,252,f,f,1.0,2,2,0,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,253,f,f,1.0,2,2,0,Small Black Square,"[0, 1, 1]",0,1,1
88,0,254,f,j,-1.0,2,2,1,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,255,f,j,-1.0,2,2,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,256,j,j,1.0,2,2,1,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,257,j,j,1.0,2,2,1,Big Black Square,"[1, 1, 1]",1,1,1
88,0,258,j,f,-1.0,2,2,0,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,259,f,f,1.0,2,2,0,Small Black Square,"[0, 1, 1]",0,1,1
88,0,260,f,f,1.0,2,2,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,261,f,j,-1.0,2,2,1,Big Black Square,"[1, 1, 1]",1,1,1
88,0,262,j,j,1.0,2,2,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,263,j,j,1.0,2,2,1,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,264,j,j,1.0,2,2,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,265,j,f,-1.0,2,2,0,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,266,j,j,1.0,2,2,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,267,j,f,-1.0,2,2,0,Big White Square,"[1, 0, 1]",1,0,1
88,0,268,j,f,-1.0,2,2,0,Small Black Square,"[0, 1, 1]",0,1,1
88,0,269,f,j,-1.0,2,2,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,270,f,f,1.0,2,2,0,Big White Square,"[1, 0, 1]",1,0,1
88,0,271,f,f,1.0,2,2,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,272,f,f,1.0,2,2,0,Small Black Square,"[0, 1, 1]",0,1,1
88,0,273,f,j,-1.0,2,2,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,274,j,j,1.0,2,2,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,275,j,f,-1.0,2,2,0,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,276,f,j,-1.0,2,2,1,Big Black Square,"[1, 1, 1]",1,1,1
88,0,277,f,j,-1.0,2,2,1,Big Black Square,"[1, 1, 1]",1,1,1
88,0,278,f,f,1.0,2,2,0,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,279,f,f,1.0,2,2,0,Big White Square,"[1, 0, 1]",1,0,1
88,0,280,f,f,1.0,2,2,0,Small Black Square,"[0, 1, 1]",0,1,1
88,0,281,j,f,-1.0,2,2,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,282,j,f,-1.0,2,2,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,283,f,f,1.0,2,2,0,Big White Square,"[1, 0, 1]",1,0,1
88,0,284,j,j,1.0,2,2,1,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,285,j,j,1.0,2,2,1,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,286,j,j,1.0,2,2,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,287,f,j,-1.0,2,2,1,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,288,f,f,1.0,3,1,0,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,289,f,f,1.0,3,1,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,290,f,f,1.0,3,1,0,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,291,j,f,-1.0,3,1,0,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,292,j,j,1.0,3,1,1,Big Black Square,"[1, 1, 1]",1,1,1
88,0,293,j,j,1.0,3,1,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,294,f,j,-1.0,3,1,1,Small Black Square,"[0, 1, 1]",0,1,1
88,0,295,f,j,-1.0,3,1,1,Big White Square,"[1, 0, 1]",1,0,1
88,0,296,f,f,1.0,3,1,0,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,297,f,f,1.0,3,1,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,298,j,f,-1.0,3,1,0,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,299,f,j,-1.0,3,1,1,Big White Square,"[1, 0, 1]",1,0,1
88,0,300,f,j,-1.0,3,1,1,Big Black Square,"[1, 1, 1]",1,1,1
88,0,301,f,j,-1.0,3,1,1,Small Black Square,"[0, 1, 1]",0,1,1
88,0,302,f,f,1.0,3,1,0,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,303,f,j,-1.0,3,1,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,304,j,f,-1.0,3,1,0,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,305,j,f,-1.0,3,1,0,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,306,j,j,1.0,3,1,1,Small Black Square,"[0, 1, 1]",0,1,1
88,0,307,j,j,1.0,3,1,1,Big Black Square,"[1, 1, 1]",1,1,1
88,0,308,f,f,1.0,3,1,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,309,f,j,-1.0,3,1,1,Big White Square,"[1, 0, 1]",1,0,1
88,0,310,j,f,-1.0,3,1,0,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,311,f,j,-1.0,3,1,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,312,f,j,-1.0,3,1,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,313,f,f,1.0,3,1,0,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,314,f,f,1.0,3,1,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,315,j,f,-1.0,3,1,0,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,316,f,j,-1.0,3,1,1,Small Black Square,"[0, 1, 1]",0,1,1
88,0,317,j,j,1.0,3,1,1,Big White Square,"[1, 0, 1]",1,0,1
88,0,318,j,j,1.0,3,1,1,Big Black Square,"[1, 1, 1]",1,1,1
88,0,319,f,f,1.0,3,1,0,Big White Triangle,"[1, 0, 0]",1,0,0
88,0,320,f,f,1.0,3,1,0,Small White Triangle,"[0, 0, 0]",0,0,0
88,0,321,j,f,-1.0,3,1,0,Small Black Triangle,"[0, 1, 0]",0,1,0
88,0,322,j,j,1.0,3,1,1,Small Black Square,"[0, 1, 1]",0,1,1
88,0,323,j,j,1.0,3,1,1,Small White Square,"[0, 0, 1]",0,0,1
88,0,324,f,f,1.0,3,1,0,Big Black Triangle,"[1, 1, 0]",1,1,0
88,0,325,f,f,1.0,3,1,0,Small Black Triangle,"[0, 1, 0]",0,1,0
